Time	Run	Horizontal Disp	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	mm	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	1	2	3	4	5	6	7	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	68	69	70	71	72	93	94	96	99	100	110	111	112	113	114	115	116	125	126	127	128
538.000000	3	-0.618000	11.525315	47.238838	-53.819391	28.140355	-53.910947	1.242615	0.994693	0.895578	0.751656	0.611454	0.451698	0.309763	0.192816	0.138502	0.073885	0.033277	0.037355	1.590276	1.628817	0.000000	0.015244	0.025105	0.018699	0.001666	0.001694	0.000000	-0.031648	-0.014991	-0.001673	-0.001658	109.731500	97.431897	107.653402	105.030703	95.229645	-64.192732	-72.575483	-64.198709	-72.760922	-105.531654	-60.233303	-93.957230	-109.934660	-65.426485	118.537617	0.000000
539.000000	3	-0.625629	11.445967	47.244179	-53.804132	28.129673	-53.926206	1.242615	0.994693	0.852931	0.730180	0.568545	0.462453	0.299081	0.214240	0.149156	0.069781	0.033277	0.037355	1.640761	1.628817	-0.004199	0.015244	0.023431	0.019512	0.000000	0.004234	-0.001634	-0.031648	-0.015824	0.001673	-0.001658	109.731500	94.380351	106.127629	97.495289	93.703872	-58.089640	-66.547152	-70.301801	-75.775088	-104.005881	-63.247469	-100.060321	-108.427578	-63.900712	114.040968	0.000000
540.000000	3	-0.633259	11.346782	47.233497	-53.788873	28.129673	-53.880428	1.192910	0.960393	0.852931	0.730180	0.589999	0.451698	0.320444	0.192816	0.127848	0.073885	0.033277	0.029054	1.615518	1.576275	-0.002100	0.015244	0.025105	0.019512	-0.000833	0.001694	-0.001634	-0.034980	-0.015824	0.000837	0.000000	102.196085	92.854578	103.076083	95.988206	86.075008	-62.666959	-71.068400	-68.776028	-69.746756	-104.005881	-61.740386	-97.008776	-109.934660	-63.900712	117.038734	0.000000
541.000000	3	-0.640889	11.188086	47.244179	-53.804132	28.129673	-53.941465	1.192910	1.028993	0.810285	0.751656	0.589999	0.440944	0.299081	0.192816	0.138502	0.069781	0.033277	0.037355	1.565033	1.497461	0.000000	0.015244	0.024268	0.018699	0.000000	0.002541	-0.003268	-0.034980	-0.014158	0.000837	0.000829	97.674837	92.854578	106.127629	97.495289	90.652326	-62.666959	-62.025903	-67.250255	-71.253839	-105.531654	-57.219138	-95.483003	-114.455909	-62.374939	112.542085	0.000000
542.000000	3	-0.633259	11.069063	47.228156	-53.834651	28.135014	-53.926206	1.226046	0.994693	0.810285	0.708704	0.568545	0.419434	0.299081	0.182104	0.149156	0.073885	0.037437	0.045656	1.539791	1.576275	-0.002100	0.013550	0.026778	0.017886	0.000000	0.002541	0.000000	-0.033314	-0.014158	-0.000837	-0.001658	99.181920	100.483443	103.076083	91.466957	86.075008	-61.141186	-65.040069	-70.301801	-68.239673	-100.954335	-58.726221	-87.854138	-106.920495	-65.426485	117.038734	0.000000
543.000000	3	-0.633259	10.950041	47.233497	-53.788873	28.140355	-53.926206	1.176342	0.994693	0.831608	0.730180	0.579272	0.419434	0.299081	0.182104	0.159810	0.069781	0.037437	0.037355	1.539791	1.550004	0.004199	0.015244	0.023431	0.020325	0.000000	0.002541	-0.001634	-0.032481	-0.013326	0.002510	-0.000829	99.181920	98.957670	103.076083	91.466957	87.600780	-61.141186	-62.025903	-65.724482	-75.775088	-102.480108	-61.740386	-95.483003	-111.441743	-63.900712	109.544320	0.000000
544.000000	3	-0.625629	10.850856	47.238838	-53.819391	28.129673	-53.941465	1.176342	0.994693	0.831608	0.751656	0.579272	0.430189	0.299081	0.182104	0.138502	0.069781	0.033277	0.037355	1.514548	1.523732	0.000000	0.015244	0.025941	0.020325	-0.000833	0.003388	-0.001634	-0.032481	-0.014158	0.000837	-0.001658	96.167754	86.751487	100.024537	88.452791	83.023462	-59.615413	-63.532986	-65.724482	-71.253839	-97.902790	-58.726221	-92.431457	-106.920495	-63.900712	105.047671	0.000000
545.000000	3	-0.625629	10.731834	47.233497	-53.804132	28.145695	-53.941465	1.176342	0.926093	0.810285	0.730180	0.568545	0.440944	0.288400	0.192816	0.127848	0.065676	0.024958	0.037355	1.565033	1.523732	-0.002100	0.016091	0.025941	0.019512	0.000833	0.002541	0.000000	-0.033314	-0.012493	0.000837	-0.000829	94.660671	92.854578	96.972992	83.931543	84.549235	-61.141186	-65.040069	-70.301801	-63.718425	-102.480108	-64.754552	-89.379911	-105.413412	-60.849166	106.546554	0.000000
546.000000	3	-0.633259	10.632649	47.233497	-53.804132	28.129673	-53.987243	1.159774	0.960393	0.788961	0.708704	0.557817	0.408679	0.309763	0.192816	0.138502	0.069781	0.016639	0.037355	1.539791	1.392376	0.000000	0.014397	0.026778	0.020325	0.000833	0.001694	-0.001634	-0.033314	-0.013326	0.000000	-0.001658	96.167754	88.277260	101.550310	88.452791	78.446143	-56.563867	-65.040069	-64.198709	-66.732590	-99.428563	-55.712055	-92.431457	-106.920495	-60.849166	100.551022	0.000000
547.000000	3	-0.625629	10.473952	47.228156	-53.819391	28.135014	-53.956725	1.159774	0.926093	0.767638	0.687228	0.547090	0.387170	0.288400	0.182104	0.159810	0.065676	0.024958	0.033204	1.464063	1.471190	0.000000	0.016091	0.027615	0.019512	0.000000	0.002541	-0.001634	-0.034147	-0.010827	-0.000837	-0.000829	93.153588	85.225714	98.498764	85.438626	83.023462	-59.615413	-60.518820	-59.621391	-68.239673	-97.902790	-57.219138	-89.379911	-106.920495	-62.374939	106.546554	0.000000
548.000000	3	-0.618000	10.335093	47.233497	-53.834651	28.135014	-53.956725	1.143205	0.994693	0.788961	0.687228	0.536363	0.408679	0.299081	0.182104	0.117194	0.065676	0.024958	0.033204	1.413578	1.444919	0.004199	0.016938	0.025941	0.021138	-0.001666	0.003388	-0.000817	-0.032481	-0.015824	0.003346	0.002488	88.632340	88.277260	101.550310	83.931543	78.446143	-59.615413	-60.518820	-62.672936	-66.732590	-96.377017	-55.712055	-86.328365	-96.370915	-57.797620	103.548788	0.000000
549.000000	3	-0.610370	10.255745	47.217475	-53.819391	28.140355	-53.971984	1.126637	0.926093	0.788961	0.687228	0.547090	0.419434	0.267037	0.171392	0.127848	0.057466	0.024958	0.029054	1.388336	1.418647	0.004199	0.013550	0.025105	0.020325	-0.002499	0.002541	-0.003268	-0.030815	-0.014158	0.001673	-0.000829	90.139423	89.803032	98.498764	82.424460	73.868825	-58.089640	-60.518820	-61.147164	-66.732590	-91.799698	-60.233303	-90.905684	-97.877998	-57.797620	102.049905	0.000000
550.000000	3	-0.625629	10.136723	47.222816	-53.788873	28.135014	-53.987243	1.110069	0.960393	0.724992	0.622800	0.514908	0.408679	0.299081	0.182104	0.127848	0.053362	0.033277	0.037355	1.337851	1.392376	0.000000	0.013550	0.025941	0.021138	0.000000	0.004234	-0.002451	-0.029983	-0.012493	0.000837	-0.001658	87.125257	82.174168	95.447219	79.410294	79.971916	-55.038094	-57.504654	-61.147164	-63.718425	-91.799698	-60.233303	-86.328365	-97.877998	-59.323393	102.049905	0.000000
551.000000	3	-0.618000	10.017701	47.233497	-53.804132	28.135014	-53.956725	1.093501	0.857494	0.703668	0.665752	0.525636	0.387170	0.245674	0.203528	0.149156	0.049257	0.029118	0.037355	1.388336	1.366105	0.002100	0.015244	0.025941	0.020325	0.000000	0.002541	-0.003268	-0.030815	-0.014991	0.000000	-0.001658	93.153588	85.225714	93.921446	76.396129	76.920370	-53.512321	-60.518820	-59.621391	-62.211342	-88.748152	-51.190806	-86.328365	-100.892163	-57.797620	99.052140	0.000000
552.000000	3	-0.618000	9.898679	47.217475	-53.804132	28.129673	-53.971984	1.093501	0.823194	0.724992	0.644276	0.525636	0.365661	0.256355	0.160680	0.106540	0.053362	0.033277	0.024903	1.388336	1.392376	0.000000	0.014397	0.025105	0.020325	-0.001666	0.002541	-0.002451	-0.029983	-0.014158	0.000837	-0.003317	88.632340	83.699941	92.395673	79.410294	76.920370	-59.615413	-57.504654	-64.198709	-60.704259	-94.851244	-54.204972	-83.276820	-102.399246	-62.374939	102.049905	0.000000
553.000000	3	-0.625629	9.819330	47.217475	-53.804132	28.140355	-53.971984	1.060364	0.857494	0.767638	0.644276	0.504181	0.365661	0.288400	0.182104	0.127848	0.061571	0.033277	0.033204	1.337851	1.313562	0.000000	0.014397	0.025105	0.020325	-0.000833	0.001694	-0.002451	-0.030815	-0.011660	0.000837	-0.001658	81.096925	83.699941	93.921446	74.889046	73.868825	-51.986549	-55.997572	-61.147164	-62.211342	-91.799698	-57.219138	-83.276820	-99.385080	-53.220302	93.056608	0.000000
554.000000	3	-0.633259	9.640797	47.228156	-53.804132	28.140355	-53.971984	1.043796	0.926093	0.703668	0.644276	0.504181	0.387170	0.277718	0.171392	0.127848	0.057466	0.020798	0.029054	1.337851	1.313562	0.000000	0.011856	0.024268	0.020325	-0.000833	0.000847	-0.001634	-0.030815	-0.012493	-0.000837	-0.001658	84.111091	82.174168	90.869900	71.874880	73.868825	-53.512321	-57.504654	-58.095618	-68.239673	-88.748152	-54.204972	-83.276820	-96.370915	-48.642983	91.557725	0.000000
555.000000	3	-0.640889	9.482101	47.217475	-53.819391	28.129673	-53.971984	1.027228	0.857494	0.724992	0.622800	0.504181	0.376415	0.256355	0.160680	0.138502	0.061571	0.033277	0.024903	1.287366	1.418647	-0.002100	0.015244	0.026778	0.021951	0.000833	0.002541	-0.002451	-0.031648	-0.009994	0.000000	-0.000829	88.632340	79.122622	89.344127	71.874880	73.868825	-55.038094	-55.997572	-56.569845	-63.718425	-94.851244	-51.190806	-84.802592	-99.385080	-57.797620	91.557725	0.000000
556.000000	3	-0.633259	9.402753	47.228156	-53.834651	28.129673	-54.002503	1.043796	0.788894	0.703668	0.579849	0.493454	0.354906	0.267037	0.192816	0.127848	0.053362	0.033277	0.029054	1.287366	1.313562	0.000000	0.015244	0.024268	0.019512	-0.001666	0.000000	-0.001634	-0.029983	-0.010827	0.000000	0.002488	84.111091	82.174168	86.292581	68.860714	72.343052	-50.460776	-57.504654	-51.992526	-60.704259	-90.273925	-52.697889	-78.699501	-97.877998	-54.746075	88.559960	0.000000
557.000000	3	-0.633259	9.283731	47.222816	-53.804132	28.145695	-53.941465	1.027228	0.823194	0.724992	0.601325	0.493454	0.354906	0.256355	0.192816	0.127848	0.053362	0.029118	0.033204	1.312608	1.313562	0.002100	0.013550	0.025941	0.019512	0.000000	0.001694	-0.001634	-0.027484	-0.011660	0.001673	0.000829	87.125257	76.071076	83.241036	70.367797	70.817279	-48.935003	-55.997572	-56.569845	-63.718425	-85.696607	-51.190806	-84.802592	-91.849666	-53.220302	87.061077	0.000000
558.000000	3	-0.640889	9.184545	47.212134	-53.773614	28.140355	-53.956725	1.010660	0.857494	0.703668	0.622800	0.493454	0.365661	0.234993	0.182104	0.095886	0.053362	0.029118	0.037355	1.287366	1.339834	0.002100	0.015244	0.024268	0.018699	0.000000	0.001694	-0.001634	-0.028317	-0.012493	0.000837	0.000829	88.632340	80.648395	84.766809	70.367797	73.868825	-53.512321	-57.504654	-48.940980	-57.690093	-88.748152	-57.219138	-80.225274	-94.863832	-59.323393	84.063311	0.000000
559.000000	3	-0.656148	9.025849	47.222816	-53.819391	28.145695	-53.956725	0.960955	0.788894	0.661022	0.579849	0.471999	0.376415	0.245674	0.160680	0.117194	0.061571	0.020798	0.024903	1.287366	1.287291	0.000000	0.016091	0.025105	0.018699	-0.001666	0.000000	-0.000817	-0.027484	-0.013326	0.000000	-0.002488	79.589843	79.122622	81.715263	74.889046	69.291506	-53.512321	-54.490489	-51.992526	-60.704259	-91.799698	-52.697889	-75.647955	-91.849666	-54.746075	85.562194	0.000000
560.000000	3	-0.625629	8.906827	47.212134	-53.773614	28.145695	-53.941465	0.994092	0.788894	0.703668	0.622800	0.482727	0.387170	0.224311	0.171392	0.127848	0.057466	0.029118	0.041505	1.186396	1.208477	0.002100	0.015244	0.025941	0.018699	-0.000833	0.000000	-0.002451	-0.027484	-0.014158	-0.000837	-0.001658	81.096925	77.596849	77.137944	65.846549	69.291506	-44.357684	-52.983406	-56.569845	-60.704259	-85.696607	-57.219138	-77.173728	-100.892163	-50.168756	84.063311	0.000000
561.000000	3	-0.633259	8.807642	47.222816	-53.788873	28.140355	-53.956725	0.960955	0.788894	0.682345	0.644276	0.461272	0.333396	0.224311	0.160680	0.138502	0.061571	0.029118	0.024903	1.262123	1.208477	0.000000	0.014397	0.026778	0.020325	-0.001666	0.001694	-0.003268	-0.027484	-0.014991	0.000000	-0.000829	81.096925	74.545304	81.715263	62.832383	69.291506	-47.409230	-55.997572	-51.992526	-57.690093	-85.696607	-48.176641	-77.173728	-88.835500	-56.271847	76.568897	0.000000
562.000000	3	-0.640889	8.668783	47.206793	-53.804132	28.145695	-53.941465	0.927819	0.685995	0.682345	0.622800	0.482727	0.311887	0.213630	0.149968	0.106540	0.053362	0.024958	0.029054	1.262123	1.208477	0.004199	0.013550	0.025105	0.020325	-0.001666	0.000000	-0.003268	-0.026651	-0.013326	0.000837	-0.000829	78.082760	79.122622	81.715263	59.818217	64.714187	-50.460776	-54.490489	-48.940980	-60.704259	-82.645061	-51.190806	-75.647955	-90.342583	-56.271847	79.566662	0.000000
563.000000	3	-0.640889	8.529923	47.201453	-53.804132	28.145695	-53.926206	0.927819	0.720295	0.618375	0.558373	0.482727	0.333396	0.224311	0.171392	0.138502	0.053362	0.029118	0.029054	1.186396	1.208477	-0.002100	0.014397	0.025105	0.020325	-0.002499	0.000000	-0.004085	-0.028317	-0.013326	0.000000	-0.001658	79.589843	74.545304	75.612171	59.818217	69.291506	-48.935003	-51.476323	-55.044072	-54.675928	-75.016197	-51.190806	-75.647955	-90.342583	-48.642983	78.067780	0.000000
564.000000	3	-0.648518	8.430738	47.206793	-53.804132	28.151036	-53.926206	0.927819	0.720295	0.639698	0.536897	0.471999	0.311887	0.224311	0.139256	0.127848	0.053362	0.024958	0.020753	1.110669	1.208477	0.000000	0.014397	0.026778	0.021138	-0.002499	0.000000	-0.003268	-0.028317	-0.015824	-0.000837	-0.000829	76.575677	73.019531	77.137944	59.818217	67.765733	-47.409230	-49.969240	-53.518299	-57.690093	-79.593515	-45.162475	-77.173728	-85.821335	-53.220302	78.067780	0.000000
565.000000	3	-0.656148	8.291879	47.196112	-53.819391	28.156377	-53.926206	0.911251	0.754595	0.682345	0.644276	0.461272	0.322642	0.213630	0.149968	0.085232	0.057466	0.024958	0.024903	1.135911	1.129664	0.000000	0.013550	0.024268	0.021951	-0.003333	0.001694	-0.003268	-0.028317	-0.014158	0.000000	-0.002488	75.068594	73.019531	77.137944	59.818217	58.611096	-44.357684	-51.476323	-56.569845	-54.675928	-79.593515	-52.697889	-77.173728	-84.314252	-53.220302	78.067780	0.000000
566.000000	3	-0.663778	8.192694	47.212134	-53.773614	28.167058	-53.971984	0.861546	0.685995	0.639698	0.558373	0.482727	0.333396	0.213630	0.171392	0.138502	0.053362	0.033277	0.029054	1.161154	1.208477	-0.006299	0.014397	0.023431	0.018699	-0.001666	0.001694	-0.004085	-0.028317	-0.015824	-0.001673	-0.000829	82.604008	66.916439	77.137944	61.325300	60.136869	-48.935003	-48.462157	-44.363662	-59.197176	-78.067742	-43.655392	-78.699501	-84.314252	-53.220302	75.070014	0.000000
567.000000	3	-0.633259	8.014161	47.206793	-53.819391	28.156377	-53.956725	0.911251	0.685995	0.597052	0.558373	0.439817	0.333396	0.213630	0.160680	0.106540	0.049257	0.033277	0.020753	1.135911	1.182206	-0.002100	0.011856	0.025105	0.020325	-0.002499	0.002541	-0.004902	-0.029150	-0.017490	-0.001673	-0.001658	72.054428	65.390666	72.560625	56.804051	55.559550	-44.357684	-45.447992	-45.889435	-51.661762	-76.541969	-46.669558	-78.699501	-85.821335	-48.642983	76.568897	0.000000
568.000000	3	-0.656148	7.954649	47.206793	-53.804132	28.156377	-53.926206	0.878114	0.754595	0.639698	0.579849	0.439817	0.301132	0.202948	0.171392	0.106540	0.049257	0.029118	0.024903	1.060184	1.103392	0.000000	0.013550	0.025941	0.021138	-0.003333	0.002541	-0.004085	-0.027484	-0.015824	0.000000	-0.000829	70.547346	73.019531	74.086398	59.818217	54.033777	-45.883457	-42.433826	-51.992526	-54.675928	-81.119288	-43.655392	-72.596409	-81.300086	-48.642983	76.568897	0.000000
569.000000	3	-0.656148	7.795953	47.201453	-53.804132	28.140355	-53.941465	0.861546	0.720295	0.575729	0.579849	0.429090	0.333396	0.213630	0.128544	0.138502	0.061571	0.020798	0.024903	1.110669	1.129664	0.000000	0.016091	0.025941	0.020325	-0.000833	0.001694	-0.004085	-0.028317	-0.018323	-0.001673	-0.002488	67.533180	69.967985	66.457534	58.311134	55.559550	-45.883457	-45.447992	-51.992526	-51.661762	-76.541969	-45.162475	-71.070637	-85.821335	-45.591437	66.076717	0.000000
570.000000	3	-0.648518	7.716605	47.212134	-53.819391	28.156377	-53.971984	0.861546	0.583096	0.575729	0.536897	0.418363	0.290378	0.192267	0.171392	0.127848	0.045152	0.024958	0.029054	1.085426	1.077121	0.002100	0.011856	0.025105	0.018699	-0.000833	-0.000847	-0.002451	-0.028317	-0.014158	0.000000	-0.001658	67.533180	68.442212	66.457534	55.296969	57.085323	-44.357684	-43.940909	-50.466753	-50.154679	-78.067742	-45.162475	-71.070637	-78.285921	-47.117210	69.074482	0.000000
571.000000	3	-0.633259	7.637257	47.206793	-53.804132	28.151036	-53.926206	0.828410	0.651695	0.554405	0.536897	0.439817	0.290378	0.224311	0.160680	0.117194	0.049257	0.029118	0.024903	1.085426	1.024579	0.000000	0.011010	0.022594	0.018699	-0.002499	0.000000	-0.001634	-0.029150	-0.015824	-0.000837	0.000000	72.054428	62.339121	71.034853	52.282803	58.611096	-41.306138	-48.462157	-50.466753	-51.661762	-75.016197	-40.641226	-66.493318	-79.793003	-47.117210	70.573365	0.000000
572.000000	3	-0.663778	7.438887	47.206793	-53.819391	28.145695	-53.987243	0.828410	0.685995	0.575729	0.536897	0.418363	0.268868	0.192267	0.149968	0.106540	0.053362	0.024958	0.029054	1.060184	1.024579	-0.002100	0.010163	0.025941	0.019512	-0.003333	0.000847	-0.001634	-0.027484	-0.014991	-0.000837	-0.002488	69.040263	66.916439	69.509080	53.789886	57.085323	-45.883457	-45.447992	-45.889435	-53.168845	-78.067742	-42.148309	-68.019091	-78.285921	-45.591437	70.573365	0.000000
573.000000	3	-0.625629	7.399213	47.196112	-53.819391	28.145695	-53.956725	0.828410	0.651695	0.533082	0.536897	0.407636	0.311887	0.202948	0.160680	0.117194	0.049257	0.024958	0.024903	1.034941	0.998307	0.002100	0.011010	0.025941	0.019512	-0.001666	-0.000847	-0.002451	-0.026651	-0.014158	-0.000837	-0.000829	67.533180	65.390666	67.983307	50.775720	47.930686	-39.780365	-39.419660	-42.837889	-50.154679	-79.593515	-37.627061	-64.967545	-79.793003	-45.591437	67.575600	0.000000
574.000000	3	-0.640889	7.240516	47.190771	-53.819391	28.145695	-53.956725	0.811841	0.651695	0.533082	0.515421	0.396908	0.301132	0.202948	0.171392	0.117194	0.041047	0.024958	0.020753	1.009699	0.945765	-0.004199	0.011010	0.025941	0.019512	-0.000833	0.000847	-0.001634	-0.026651	-0.016657	-0.000837	-0.000829	64.519014	65.390666	69.509080	46.254471	50.982231	-41.306138	-39.419660	-47.415208	-53.168845	-75.016197	-40.641226	-69.544864	-73.764672	-44.065664	67.575600	0.000000
575.000000	3	-0.640889	7.061983	47.206793	-53.834651	28.151036	-53.956725	0.795273	0.651695	0.533082	0.536897	0.396908	0.311887	0.192267	0.171392	0.127848	0.049257	0.029118	0.033204	0.984456	0.893222	-0.002100	0.011010	0.025105	0.020325	-0.003333	0.002541	-0.004085	-0.026651	-0.015824	-0.004183	-0.000829	69.040263	60.813348	66.457534	50.775720	46.404913	-41.306138	-43.940909	-45.889435	-50.154679	-73.490424	-42.148309	-68.019091	-72.257589	-42.539892	61.580068	0.000000
576.000000	3	-0.625629	7.002472	47.201453	-53.849910	28.156377	-53.987243	0.762137	0.651695	0.533082	0.536897	0.375454	0.301132	0.149541	0.139256	0.127848	0.045152	0.024958	0.020753	0.959214	0.893222	0.000000	0.011856	0.023431	0.021138	-0.003333	0.001694	-0.004085	-0.024153	-0.016657	-0.004183	-0.003317	66.026097	62.339121	66.457534	47.761554	44.879140	-42.831911	-40.926743	-42.837889	-50.154679	-70.438878	-40.641226	-66.493318	-73.764672	-44.065664	61.580068	0.000000
577.000000	3	-0.625629	6.843776	47.190771	-53.834651	28.156377	-53.956725	0.729001	0.651695	0.533082	0.515421	0.386181	0.279623	0.192267	0.139256	0.117194	0.049257	0.016639	0.016602	0.984456	0.814409	-0.002100	0.012703	0.024268	0.020325	-0.001666	0.000847	-0.004902	-0.025818	-0.015824	-0.004183	-0.003317	67.533180	59.287575	66.457534	47.761554	41.827594	-41.306138	-39.419660	-41.312116	-41.112182	-71.964651	-40.641226	-66.493318	-79.793003	-48.642983	58.582302	0.000000
578.000000	3	-0.625629	6.724754	47.201453	-53.819391	28.167058	-53.956725	0.762137	0.548796	0.511759	0.493945	0.386181	0.290378	0.192267	0.139256	0.117194	0.053362	0.016639	0.029054	0.984456	0.893222	-0.002100	0.011856	0.024268	0.021138	-0.002499	0.000847	-0.004085	-0.027484	-0.015824	-0.001673	0.000000	61.504848	54.710256	64.931761	47.761554	44.879140	-38.254593	-40.926743	-36.734797	-45.633430	-64.335786	-36.119978	-72.596409	-72.257589	-47.117210	57.083420	0.000000
579.000000	3	-0.633259	6.546220	47.196112	-53.788873	28.145695	-53.941465	0.695864	0.548796	0.447789	0.493945	0.375454	0.290378	0.181585	0.160680	0.085232	0.045152	0.016639	0.016602	0.933971	0.866951	0.002100	0.011010	0.025105	0.021138	-0.004166	0.000000	-0.004085	-0.027484	-0.013326	-0.003346	-0.001658	64.519014	56.236029	69.509080	44.747389	40.301821	-41.306138	-39.419660	-35.209025	-39.605099	-70.438878	-39.134143	-64.967545	-66.229258	-42.539892	61.580068	0.000000
580.000000	3	-0.648518	6.447035	47.185430	-53.819391	28.156377	-53.956725	0.729001	0.548796	0.511759	0.472469	0.386181	0.290378	0.213630	0.139256	0.117194	0.049257	0.012479	0.020753	0.959214	0.866951	-0.004199	0.011010	0.025941	0.019512	-0.004166	-0.000847	-0.003268	-0.024986	-0.016657	-0.003346	-0.002488	63.011931	59.287575	61.880215	41.733223	47.930686	-35.203047	-39.419660	-36.734797	-42.619265	-70.438878	-36.119978	-63.441772	-70.750506	-34.911027	54.085654	0.000000
581.000000	3	-0.633259	6.328013	47.190771	-53.819391	28.156377	-53.956725	0.712432	0.514496	0.469112	0.429518	0.386181	0.311887	0.181585	0.128544	0.117194	0.032838	0.020798	0.024903	0.933971	0.788137	-0.004199	0.012703	0.024268	0.020325	-0.004166	0.000000	-0.005719	-0.026651	-0.014158	-0.003346	-0.003317	59.997766	63.864893	55.777124	38.719057	41.827594	-35.203047	-33.391329	-38.260570	-41.112182	-68.913105	-34.612895	-60.390226	-69.243423	-44.065664	54.085654	0.000000
582.000000	3	-0.640889	6.208991	47.190771	-53.788873	28.156377	-53.910947	0.712432	0.514496	0.469112	0.493945	0.353999	0.290378	0.160222	0.128544	0.106540	0.036943	0.012479	0.024903	0.858244	0.814409	-0.002100	0.011856	0.024268	0.020325	-0.004166	0.000847	-0.004902	-0.027484	-0.016657	-0.001673	-0.000829	53.969434	54.710256	60.354442	41.733223	43.353367	-35.203047	-37.912577	-42.837889	-39.605099	-65.861559	-33.105812	-66.493318	-73.764672	-39.488346	55.584537	0.000000
583.000000	3	-0.633259	6.089969	47.196112	-53.804132	28.156377	-53.956725	0.712432	0.411597	0.533082	0.493945	0.353999	0.268868	0.149541	0.107120	0.095886	0.032838	0.016639	0.029054	0.858244	0.788137	-0.002100	0.010163	0.025105	0.021138	-0.002499	0.000847	-0.004902	-0.025818	-0.014991	0.000000	-0.002488	58.490683	54.710256	58.828670	38.719057	37.250275	-32.151501	-39.419660	-36.734797	-44.126348	-59.758468	-39.134143	-61.915999	-66.229258	-42.539892	54.085654	0.000000
584.000000	3	-0.648518	5.951109	47.201453	-53.819391	28.151036	-53.941465	0.662728	0.514496	0.447789	0.472469	0.364727	0.268868	0.160222	0.107120	0.106540	0.020524	0.020798	0.020753	0.833001	0.788137	0.002100	0.012703	0.024268	0.018699	-0.003333	0.000000	-0.003268	-0.022487	-0.013326	-0.001673	-0.001658	55.476517	56.236029	57.302897	40.226140	40.301821	-29.099955	-37.912577	-30.631706	-42.619265	-64.335786	-30.091646	-60.390226	-63.215092	-37.962573	51.087888	0.000000
585.000000	3	-0.610370	5.871761	47.196112	-53.819391	28.161718	-53.941465	0.646160	0.514496	0.426466	0.472469	0.353999	0.258113	0.170904	0.096408	0.106540	0.036943	0.008319	0.020753	0.833001	0.788137	0.000000	0.011010	0.023431	0.018699	-0.004166	0.000000	-0.001634	-0.022487	-0.014991	-0.000837	-0.000829	55.476517	54.710256	57.302897	35.704892	40.301821	-32.151501	-33.391329	-33.683252	-41.112182	-64.335786	-33.105812	-61.915999	-63.215092	-39.488346	54.085654	0.000000
586.000000	3	-0.610370	5.713065	47.185430	-53.819391	28.156377	-53.956725	0.646160	0.480197	0.490435	0.429518	0.343272	0.236604	0.149541	0.117832	0.117194	0.032838	0.020798	0.020753	0.833001	0.761866	-0.004199	0.011856	0.024268	0.018699	-0.002499	0.000000	-0.003268	-0.022487	-0.019156	-0.001673	0.000000	55.476517	56.236029	57.302897	38.719057	37.250275	-33.677274	-36.405494	-33.683252	-39.605099	-58.232695	-34.612895	-57.338681	-60.200926	-30.333708	46.591240	0.000000
587.000000	3	-0.633259	5.574206	47.190771	-53.804132	28.161718	-53.941465	0.596455	0.445897	0.447789	0.450993	0.332545	0.247359	0.160222	0.107120	0.106540	0.028733	0.016639	0.012452	0.732032	0.709324	-0.004199	0.011010	0.025105	0.019512	-0.004999	0.000847	-0.003268	-0.021654	-0.015824	-0.001673	0.000000	55.476517	59.287575	55.777124	35.704892	37.250275	-30.625728	-31.884246	-32.157479	-42.619265	-58.232695	-36.119978	-55.812908	-57.186761	-30.333708	49.589005	0.000000
